iteration,prior mass,worst L,evidence
3359,6.66955265739368e-30,6.251396458023524e-13,2.0700041219312365e-41
3360,6.537486666326857e-30,6.385303188433132e-13,2.0784369358696622e-41
3361,6.408035757094213e-30,6.534631017136951e-13,2.0868960751363443e-41
3362,6.2811481476060214e-30,6.55204181845904e-13,2.0952098043724537e-41
3363,6.156773081126543e-30,6.649255905477145e-13,2.1034798208252814e-41
3364,6.0348608059710055e-30,6.679200523859436e-13,2.1116225861461191e-41
3365,5.915362555603739e-30,6.813414030357972e-13,2.1197644967026747e-41
3366,5.798230529131266e-30,6.83529717786034e-13,2.1277708188025184e-41
3367,5.683417872181134e-30,7.229328271228694e-13,2.1360710026703632e-41
3368,5.570878658159872e-30,7.24558870923042e-13,2.1442251312549445e-41
3369,5.4605678698812456e-30,7.480539604288144e-13,2.1524769734599297e-41
3370,5.352441381559037e-30,7.480654653442504e-13,2.160565542640209e-41
3371,5.2464559411563656e-30,7.519067661054308e-13,2.1685346596149523e-41
3372,5.142569153083834e-30,7.608065835847047e-13,2.1764384348462574e-41
3373,5.040739461241038e-30,7.680643923097165e-13,2.1842596108846897e-41
3374,4.940926132393424e-30,7.780448501204821e-13,2.1920255355330165e-41
3375,4.843089239878731e-30,7.784650204814947e-13,2.1996417953865462e-41
3376,4.747189647635373e-30,7.795637428754332e-13,2.2071177798934923e-41
3377,4.653188994547708e-30,8.145358692674761e-13,2.2147744702609394e-41
3378,4.561049679101276e-30,8.192876679711986e-13,2.2223233307489964e-41
3379,4.470734844341291e-30,8.202291152721464e-13,2.2297312164501097e-41
3380,4.382208363129634e-30,8.313417030813123e-13,2.2370907920159392e-41
3381,4.295434823693391e-30,8.322746782101713e-13,2.244312733977085e-41
3382,4.210379515459915e-30,8.502300546381092e-13,2.251544391913746e-41
3383,4.1270084151717645e-30,8.84699815284715e-13,2.2589202316162468e-41
3384,4.045288173277136e-30,9.024588400209409e-13,2.2662951470868925e-41
3385,3.9651861005897725e-30,9.066317099895871e-13,2.273557455000318e-41
3386,3.886670155212497e-30,9.083472538294514e-13,2.280689429336845e-41
3387,3.8097089297202656e-30,9.146908341842977e-13,2.2877290020913783e-41
3388,3.734271638596665e-30,9.309941136048706e-13,2.2947521694896152e-41
3389,3.6603281059195086e-30,9.310321221808048e-13,2.3016365499046113e-41
3390,3.587848753289745e-30,9.340634153382888e-13,2.308406581070498e-41
3391,3.516804587999918e-30,9.498527335571057e-13,2.3151547305308806e-41
3392,3.447167191436595e-30,9.638412347194218e-13,2.3218666699595045e-41
3393,3.3789087077127374e-30,9.815477586494935e-13,2.328566566130301e-41
3394,3.312001832524681e-30,9.923980540192568e-13,2.3352063914040145e-41
3395,3.246419802230202e-30,9.996200744359543e-13,2.3417621028044776e-41
3396,3.182136383142835e-30,1.0400125813196072e-12,2.348447659266588e-41
3397,3.1191258610377765e-30,1.0705102616008777e-12,2.3551930003168174e-41
3398,3.0573630308660312e-30,1.1115911733100344e-12,2.362058502002573e-41
3399,2.9968231866719737e-30,1.1171502399643165e-12,2.3688217121494524e-41
3400,2.9374821117108028e-30,1.1638197488586534e-12,2.375727943645284e-41
3401,2.8793160687612665e-30,1.166548682044003e-12,2.3825132957195336e-41
3402,2.8223017906305868e-30,1.1851727386736441e-12,2.3892704725350974e-41
3403,2.766416470847392e-30,1.2254816318878167e-12,2.3961191158237455e-41
3404,2.7116377545385805e-30,1.2301384858019048e-12,2.4028576565371747e-41
3405,2.6579437294872363e-30,1.2384240422480062e-12,2.4095072536920397e-41
3406,2.6053129173673714e-30,1.2428557519329527e-12,2.4160485044492473e-41
3407,2.55372426515246e-30,1.2493790469868144e-12,2.4224938825632073e-41
3408,2.5031571366937197e-30,1.3260564187649584e-12,2.42919936909033e-41
3409,2.4535913044654953e-30,1.3311289102047852e-12,2.4357972203140647e-41
3410,2.4050069414740792e-30,1.3655596294627661e-12,2.442431704786489e-41
3411,2.3573846133264394e-30,1.4498050288415403e-12,2.4493360138698483e-41
3412,2.3107052704563433e-30,1.4748403356708137e-12,2.4562204716405907e-41
3413,2.2649502405042117e-30,1.493354334128612e-12,2.4630533188693107e-41
3414,2.2201012208480535e-30,1.508711635060544e-12,2.469819742646941e-41
3415,2.1761402712819786e-30,1.548599560648611e-12,2.476627533365313e-41
3416,2.1330498068400064e-30,1.5615595296030147e-12,2.483356365903751e-41
3417,2.0908125907617836e-30,1.5934362107948667e-12,2.4900865968579717e-41
3418,2.0494117275977683e-30,1.5956794462589598e-12,2.496692847498792e-41
3419,2.0088306564506458e-30,1.6238089344568723e-12,2.5032824380886446e-41
3420,1.9690531443508412e-30,1.6295834584217857e-12,2.509764515662146e-41
3421,1.930063279763197e-30,1.6777695860739986e-12,2.5163061165591753e-41
3422,1.8918454662219783e-30,1.7304475407887776e-12,2.522919508704848e-41
3423,1.8543844160921905e-30,1.7719866992602912e-12,2.5295575569618786e-41
3424,1.8176651444542685e-30,1.781290608174669e-12,2.536098326332643e-41
3425,1.7816729631100128e-30,1.7873870564233384e-12,2.5425315222393595e-41
3426,1.746393474706957e-30,1.8048485647186696e-12,2.548898935640186e-41
3427,1.7118125669793162e-30,1.837825520999389e-12,2.5552543031163045e-41
3428,1.6779164071029637e-30,1.8395144604061904e-12,2.5614895507407834e-41
3429,1.644691436161969e-30,1.843874571250511e-12,2.567615818645647e-41
3430,1.6121243637249507e-30,1.8455185140699576e-12,2.573626132158804e-41
3431,1.5802021625286774e-30,2.0119943015536106e-12,2.580048860848799e-41
3432,1.5489120632670816e-30,2.10346283286278e-12,2.5866306169321343e-41
3433,1.5182415494832285e-30,2.1124330637386758e-12,2.5931095576720206e-41
3434,1.4881783525626378e-30,2.1313002065499595e-12,2.5995169274526615e-41
3435,1.458710446825736e-30,2.133516613938192e-12,2.605803954099426e-41
3436,1.4298260447172965e-30,2.2493034983729956e-12,2.6123009327705186e-41
3437,1.4015135920913448e-30,2.295876707514089e-12,2.6188011228221706e-41
3438,1.3737617635893072e-30,2.3338130608238585e-12,2.6252778808041504e-41
3439,1.3465594581097927e-30,2.404371501284202e-12,2.6318183256105677e-41
3440,1.3198957943678875e-30,2.4409534029217505e-12,2.6383268016850843e-41
3441,1.2937601065425743e-30,2.5360646077953358e-12,2.644954980974501e-41
3442,1.2681419400102247e-30,2.545469156728118e-12,2.651476006250503e-41
3443,1.2430310471626821e-30,2.5513457052403624e-12,2.657882663112636e-41
3444,1.2184173833079726e-30,2.5524625164966048e-12,2.6641652085509154e-41
3445,1.1942911026523509e-30,2.6232556524590785e-12,2.6704941487611827e-41
3446,1.1706425543619009e-30,2.6428895030963967e-12,2.6767441987652127e-41
3447,1.147462278701971e-30,2.649569800113053e-12,2.6828859745998975e-41
3448,1.1247410032532228e-30,2.796824377132637e-12,2.689240716305358e-41
3449,1.1024696392025067e-30,2.886899218190987e-12,2.695670234651964e-41
3450,1.0806392777072785e-30,2.916121875008897e-12,2.7020362341215225e-41
3451,1.0592411863318489e-30,3.033029799846117e-12,2.708526339001673e-41
3452,1.0382668055543412e-30,3.1352017916203692e-12,2.7151022306208503e-41
3453,1.0177077453428122e-30,3.141783369546446e-12,2.721561441967459e-41
3454,9.975557817990377e-31,3.180207049402984e-12,2.7279701836195814e-41
3455,9.778028538689038e-31,3.2089308358481916e-12,2.7343087615729106e-41
3456,9.584410601178487e-31,3.368932069717304e-12,2.7408316183624285e-41
3457,9.394626555702392e-31,3.442486837158819e-12,2.7473649091469704e-41
3458,9.208600486111933e-31,3.4785005994511876e-12,2.75383582709281e-41
3459,9.026257979498767e-31,3.694841379224354e-12,2.7605730934790685e-41
3460,8.84752609642924e-31,3.7106965065136046e-12,2.767205291220155e-41
3461,8.67233334176687e-31,3.801021574372936e-12,2.77386440562161e-41
3462,8.500609636073861e-31,3.9349877339658655e-12,2.7806217123769416e-41
3463,8.332286287578132e-31,3.936603925809496e-12,2.7872479359218783e-41
3464,8.167295964696187e-31,3.965558295914711e-12,2.79379072335838e-41
3465,8.00557266909885e-31,4.013231233502198e-12,2.800281053169141e-41
3466,7.847051709311545e-31,4.0190965511285e-12,2.8066521635967685e-41
3467,7.691669674836604e-31,4.138782181489941e-12,2.813083087552854e-41
3468,7.539364410788671e-31,4.2272497720784975e-12,2.8195214114801835e-41
3469,7.390074993031252e-31,4.261594445135574e-12,2.825883521014509e-41
3470,7.243741703806588e-31,4.2988985836675625e-12,2.832174240712422e-41
3471,7.100306007848061e-31,4.385946967990674e-12,2.838465254270331e-41
3472,6.959710528964682e-31,4.9835890991178095e-12,2.8454719552298155e-41
3473,6.821899027090264e-31,5.014824605018827e-12,2.85238296033436e-41
3474,6.686816375786453e-31,5.150357392403841e-12,2.8593401996516406e-41
3475,6.554408540191793e-31,5.6067350461519966e-12,2.8667639561737777e-41
3476,6.424622555406488e-31,5.7071483666058275e-12,2.8741710348845354e-41
3477,6.297406505306031e-31,5.714672721874184e-12,2.881441015797472e-41
3478,6.172709501774326e-31,5.7569806921740515e-12,2.888619798214512e-41
3479,6.050481664347221e-31,5.929796678020032e-12,2.89586766045788e-41
3480,5.930674100260019e-31,6.411285344580074e-12,2.9035488652559014e-41
3481,5.813238884889546e-31,6.786621213151413e-12,2.911518748493944e-41
3482,5.698129042583997e-31,7.34545949558144e-12,2.919974095335926e-41
3483,5.585298527871548e-31,7.559375745272628e-12,2.928503377898365e-41
3484,5.4747022070418085e-31,7.560256664826783e-12,2.9368647436149487e-41
3485,5.3662958400919675e-31,7.640746457398565e-12,2.945147799257263e-41
3486,5.260036063029727e-31,7.806623109880384e-12,2.953443099569911e-41
3487,5.155880370527447e-31,7.90935314295137e-12,2.961681141108403e-41
3488,5.053787098919294e-31,7.926898071586732e-12,2.9697739706867293e-41
3489,4.953715409535508e-31,8.369086017661277e-12,2.978149056450585e-41
3490,4.855625272365953e-31,8.415374755060785e-12,2.986403709091156e-41
3491,4.759477450047879e-31,8.5139545697593e-12,2.9945896910031297e-41
3492,4.6652334821703025e-31,8.55172027031856e-12,3.002649171507669e-41
3493,4.572855669889603e-31,8.690057278842927e-12,3.010676856307804e-41
3494,4.48230706084908e-31,9.065390055354097e-12,3.018885440907025e-41
3495,4.393551434397725e-31,9.320903118805836e-12,3.027158266861045e-41
3496,4.306553287101659e-31,9.723412405436302e-12,3.0356174555077307e-41
3497,4.221277818541909e-31,9.948637797239376e-12,3.044101203004639e-41
3498,4.1376909173940295e-31,1.0059008113347265e-11,3.0525092161728e-41
3499,4.055759147782998e-31,1.0311452105490016e-11,3.060957571355422e-41
3500,3.975449735908647e-31,1.1071519671141595e-11,3.069849043688869e-41
3501,3.8967305569353617e-31,1.1348097075319797e-11,3.078782172535652e-41
3502,3.8195701221418965e-31,1.1970604001128727e-11,3.088018742630327e-41
3503,3.743937566325623e-31,1.199271584630619e-11,3.0970891401366713e-41
3504,3.6698026354557123e-31,1.2563551109352099e-11,3.1064031200663953e-41
3505,3.5971356745713376e-31,1.2624579748538871e-11,3.1155770184940827e-41
3506,3.5259076159191895e-31,1.2753600619429993e-11,3.124661160623551e-41
3507,3.456089967326188e-31,1.2891342219508458e-11,3.133661592633289e-41
3508,3.3876548008019303e-31,1.3770296571576948e-11,3.143085318022932e-41
3509,3.3205747413672784e-31,1.378858129825778e-11,3.1523347065529987e-41
3510,3.2548229561041414e-31,1.3830017498682173e-11,3.1614281899605866e-41
3511,3.1903731434216633e-31,1.497828695304802e-11,3.17108166784487e-41
3512,3.1271995225354296e-31,1.5587020625389692e-11,3.1809285531622125e-41
3513,3.065276823154715e-31,1.5944422832681566e-11,3.190801770180884e-41
3514,3.0045802753742095e-31,1.6371720250389602e-11,3.200738839185152e-41
3515,2.9450855997654572e-31,1.6558702441305412e-11,3.2105903854876255e-41
3516,2.8867689976649425e-31,1.677136367972432e-11,3.2203708749115605e-41
3517,2.8296071416542193e-31,1.6861347401377908e-11,3.230009134034604e-41
3518,2.773577166228797e-31,1.7345964727802455e-11,3.239728073808894e-41
3519,2.7186566586513873e-31,1.7583776184099e-11,3.249385172940477e-41
3520,2.664823649986639e-31,1.7907776406979655e-11,3.25902546776531e-41
3521,2.6120566063133795e-31,1.8031542052671827e-11,3.268540179435206e-41
3522,2.5603344201105304e-31,1.812670828189676e-11,3.277915709245216e-41
3523,2.5096364018139724e-31,1.855654740128653e-11,3.2873235110419296e-41
3524,2.45994227154037e-31,1.901710480297994e-11,3.29677389587699e-41
3525,2.411232150975086e-31,1.9196498286054343e-11,3.30612453333644e-41
3526,2.3634865554203824e-31,1.96583774727233e-11,3.3155105427371834e-41
3527,2.316686386001388e-31,2.0376669249342436e-11,3.3250468584678236e-41
3528,2.270812922026391e-31,2.0528109925987986e-11,3.334463813579469e-41
3529,2.225847813498114e-31,2.1569000375187962e-11,3.344162338006637e-41
3530,2.181773073773602e-31,2.1704377466642856e-11,3.3537284858838853e-41
3531,2.1385710723692645e-31,2.1746969479166937e-11,3.363123611943676e-41
3532,2.0962245279085663e-31,2.176009708914377e-11,3.3723382611322213e-41
3533,2.0547165012090645e-31,2.216525425397337e-11,3.381538620785973e-41
3534,2.0140303885066024e-31,2.2835890119246242e-11,3.3908296567765e-41
3535,1.9741499148136685e-31,2.3697365926342986e-11,3.4002802785606736e-41
3536,1.9350591274090095e-31,2.4472756157833087e-11,3.409846871642393e-41
3537,1.8967423894564463e-31,2.489728485404211e-11,3.419386699037219e-41
3538,1.8591843737498746e-31,2.5732256002381752e-11,3.429051223788249e-41
3539,1.822370056582285e-31,2.5764977615053767e-11,3.4385364243656136e-41
3540,1.7862847117359196e-31,2.591452365259208e-11,3.4478877695909446e-41
3541,1.750913904591695e-31,2.645709929774818e-11,3.457245859159507e-41
3542,1.7162434863551127e-31,2.7209886571396732e-11,3.4666796406355096e-41
3543,1.6822595883966485e-31,2.778654073484496e-11,3.4761225902850263e-41
3544,1.6489486167039697e-31,2.8933695262469434e-11,3.4857606853235534e-41
3545,1.6162972464442238e-31,3.017136084080699e-11,3.495612048064089e-41
3546,1.5842924166339964e-31,3.292552321595619e-11,3.506149805733483e-41
3547,1.5529213249146026e-31,3.347377301134994e-11,3.516650893766815e-41
3548,1.5221714224310683e-31,3.50273564437312e-11,3.527421771715822e-41
3549,1.4920304088123745e-31,3.626691815870664e-11,3.5383529884571183e-41
3550,1.462486227251231e-31,3.694371766852065e-11,3.5492677074805425e-41
3551,1.433527059681064e-31,3.6969261108477244e-11,3.5599736977543987e-41
3552,1.4051413220486986e-31,3.7259371961805454e-11,3.5705500453229437e-41
3553,1.37731765968064e-31,3.841702300136622e-11,3.581239068094703e-41
3554,1.3500449427409338e-31,3.948562665376523e-11,3.592007871283854e-41
3555,1.323312261779163e-31,4.046657017498437e-11,3.6028256703849034e-41
3556,1.297108923366484e-31,4.069549010191034e-11,3.613489247375005e-41
3557,1.2714244458181862e-31,4.082966915362917e-11,3.623976134581813e-41
3558,1.2462485550007679e-31,4.315171208467233e-11,3.634839962502097e-41
3559,1.2215711802222009e-31,4.324556686498529e-11,3.6455118331124855e-41
3560,1.1973824502035734e-31,4.354580256772445e-11,3.6560450097300366e-41
3561,1.1736726891303394e-31,4.3875172843386166e-11,3.6664477083816717e-41
3562,1.150432412781935e-31,4.5077362835723866e-11,3.676923812075267e-41
3563,1.1276523247379307e-31,4.553729773963451e-11,3.6872972485932163e-41
3564,1.1053233126594024e-31,4.932732278691297e-11,3.6983115524563206e-41
3565,1.0834364446437785e-31,5.102365608902468e-11,3.709479032721271e-41
3566,1.0619829656520237e-31,5.2386729215560125e-11,3.7207178086679987e-41
3567,1.0409542940064765e-31,5.682355349629012e-11,3.7326670471500653e-41
3568,1.0203420179581225e-31,5.75015848625452e-11,3.7445194325541116e-41
3569,1.000137892321693e-31,6.162283306762195e-11,3.756969787167821e-41
3570,9.80333835177528e-32,6.19706496122366e-11,3.769242490029639e-41
3571,9.609219246387401e-32,6.329394352585926e-11,3.7815290537233496e-41
3572,9.418943956822707e-32,6.42120076682162e-11,3.7937470120759495e-41
3573,9.232436370428334e-32,6.809519410191387e-11,3.806447282372954e-41
3574,9.049621881682796e-32,6.955018912320141e-11,3.8191620646396677e-41
3575,8.870427362353295e-32,7.044890397718176e-11,3.831786122125149e-41
3576,8.694781132242674e-32,7.535684013104283e-11,3.8450222670072153e-41
3577,8.52261293051679e-32,7.606912335162645e-11,3.858118951181529e-41
3578,8.353853887599589e-32,7.956366757011904e-11,3.8715460395716446e-41
3579,8.18843649762363e-32,7.996303021628906e-11,3.884773315324592e-41
3580,8.026294591427327e-32,8.6917994991616e-11,3.898866364715293e-41
3581,7.867363310086171e-32,8.852291659679522e-11,3.912935425278078e-41
3582,7.711579078968739e-32,8.864412101462993e-11,3.926744781513423e-41
3583,7.558879582305318e-32,9.022715782811547e-11,3.9405224230991473e-41
3584,7.409203738261118e-32,9.355650946836381e-11,3.954525572619654e-41
3585,7.262491674503029e-32,9.398432503910952e-11,3.968314206907053e-41
3586,7.118684704249252e-32,9.610291755102388e-11,3.982134476312614e-41
3587,6.977725302794237e-32,9.627392040182597e-11,3.995705190508183e-41
3588,6.839557084497818e-32,9.856071090282693e-11,4.009323148327655e-41
3589,6.704124780230607e-32,9.976911877458714e-11,4.022835109978006e-41
3590,6.57137421526501e-32,1.0026884670621505e-10,4.036145856026705e-41
3591,6.441252287605009e-32,1.0305231504297137e-10,4.049555221909922e-41
3592,6.313706946744467e-32,1.0427404578060385e-10,4.062854890621917e-41
3593,6.188687172846597e-32,1.0476899398231169e-10,4.075953086561093e-41
3594,6.066142956334792e-32,1.0793580639182054e-10,4.0891799953889484e-41
3595,5.946025277888421e-32,1.1245311346062947e-10,4.1026876023119054e-41
3596,5.828286088834685e-32,1.1251778924940275e-10,4.1159353555722494e-41
3597,5.712878291927998e-32,1.1337132077317247e-10,4.1290192899350823e-41
3598,5.599755722510809e-32,1.1400586909937837e-10,4.141915926776244e-41
3599,5.488873130046949e-32,1.1475142834152443e-10,4.154639862639683e-41
3600,5.380186160021138e-32,1.1687671234016896e-10,4.167342838370514e-41
3601,5.273651336196108e-32,1.1760700558439438e-10,4.179872079991037e-41
3602,5.169226043221769e-32,1.1763641503382951e-10,4.1921562970953955e-41
3603,5.066868509588726e-32,1.1929754065018445e-10,4.204367299124836e-41
3604,4.966537790918665e-32,1.248339331233773e-10,4.2168919773495146e-41
3605,4.868193753586359e-32,1.2783723407026011e-10,4.229464007069379e-41
3606,4.771797058665533e-32,1.356941584794504e-10,4.242544475466861e-41
3607,4.677309146193051e-32,1.3621271849664872e-10,4.255414930889811e-41
3608,4.5846922197439996e-32,1.3702083899449424e-10,4.2681053798569516e-41
3609,4.4939092313128254e-32,1.3760770083007682e-10,4.280597818169449e-41
3610,4.4049238664938293e-32,1.3931605300071557e-10,4.29299490797086e-41
3611,4.3177005299545316e-32,1.4040130356352696e-10,4.3052411781221377e-41
3612,4.2322043311973235e-32,1.408353816973989e-10,4.317282067907786e-41
3613,4.148401070602677e-32,1.4102738197160225e-10,4.3291006223501327e-41
3614,4.066257225749084e-32,1.5042383738747791e-10,4.341457014710772e-41
3615,3.9857399380032753e-32,1.508486430936228e-10,4.353602938312806e-41
3616,3.906816999376575e-32,1.5161456113696627e-10,4.365568805016333e-41
3617,3.829456839641158e-32,1.5506634996671184e-10,4.3775647626193457e-41
3618,3.753628513701758e-32,1.5724342922839385e-10,4.389488268622705e-41
3619,3.679301689216886e-32,1.7357392964144286e-10,4.4023894676263144e-41
3620,3.6064466344656583e-32,1.7508921693185523e-10,4.4151456021122343e-41
3621,3.535034206454865e-32,1.7562582241658534e-10,4.427687468512395e-41
3622,3.4650358392610714e-32,1.8180873208792874e-10,4.4404137829001237e-41
3623,3.396423532604075e-32,1.8882038114351613e-10,4.453369184794234e-41
3624,3.329169840646323e-32,1.8957737680422978e-10,4.466118963295984e-41
3625,3.263247861014401e-32,1.95266250384153e-10,4.47899130107661e-41
3626,3.1986312240374357e-32,1.9799148576563577e-10,4.491784845036858e-41
3627,3.135294082199025e-32,2.0815111954778563e-10,4.50496854201948e-41
3628,3.073211099798018e-32,2.098412742050133e-10,4.5179961141529547e-41
3629,3.0123574428136234e-32,2.1769920291525071e-10,4.5312439067729355e-41
3630,2.952708768971655e-32,2.1789330593411852e-10,4.544240953510948e-41
3631,2.8942412180072093e-32,2.1808807619970153e-10,4.556992029220892e-41
3632,2.836931402120406e-32,2.19590596312646e-10,4.569576725866043e-41
3633,2.780756396620706e-32,2.258176360781767e-10,4.582262032814664e-41
3634,2.7256937307568615e-32,2.2692520807773046e-10,4.594757139723131e-41
3635,2.6717213787284266e-32,2.269938787625083e-10,4.607008533256002e-41
3636,2.618817750874909e-32,2.3803967729262235e-10,4.619601695757862e-41
3637,2.5669616850397767e-32,2.4235610454831766e-10,4.632169329870866e-41
3638,2.5161324381052366e-32,2.486876392129403e-10,4.644809935293988e-41
3639,2.466309677694854e-32,2.5410583241880763e-10,4.657470189301471e-41
3640,2.417473474040117e-32,2.5585051549915265e-10,4.669964957181556e-41
3641,2.369604292008405e-32,2.566399113495841e-10,4.682250099814552e-41
3642,2.322682983288608e-32,2.6477250920379e-10,4.694673572459418e-41
3643,2.2766907787316792e-32,2.6793699204717254e-10,4.70699658540602e-41
3644,2.2316092808425243e-32,2.716359089850363e-10,4.719242339063548e-41
3645,2.1874204564208623e-32,2.731454509687436e-10,4.731312315437981e-41
3646,2.144106629347795e-32,2.816981138459155e-10,4.743513738827912e-41
3647,2.101650473514936e-32,2.839881673417543e-10,4.755570784715262e-41
3648,2.0600350058938623e-32,2.8611405144368795e-10,4.76747755475905e-41
3649,2.019243579742617e-32,2.875587532538116e-10,4.779207486406548e-41
3650,1.9792598779469045e-32,2.9244072268567107e-10,4.790900349055335e-41
3651,1.940067906492854e-32,3.0075970776709966e-10,4.802687714936672e-41
3652,1.9016519880692903e-32,3.1012338803132996e-10,4.814601389712522e-41
3653,1.8639967557966793e-32,3.1196323671455057e-10,4.826348437851524e-41
3654,1.8270871470800083e-32,3.305660822250347e-10,4.838549502601454e-41
3655,1.7909083975836557e-32,3.518519753942861e-10,4.851279067079041e-41
3656,1.7554460353254084e-32,3.6218605753585686e-10,4.864123040256264e-41
3657,1.7206858748875758e-32,3.7478006329452284e-10,4.877150455385282e-41
3658,1.686614011742482e-32,3.768702928880067e-10,4.889991128428014e-41
3659,1.653216816690548e-32,3.803900245983332e-10,4.902695088275334e-41
3660,1.620480930408499e-32,3.8203270646565287e-10,4.915201267510218e-41
3661,1.5883932581053135e-32,3.8470015269383073e-10,4.927545399944842e-41
3662,1.556940964284229e-32,3.881203471619264e-10,4.939752675141721e-41
3663,1.526111467608326e-32,3.8857810226509404e-10,4.951732342453831e-41
3664,1.4958924358679125e-32,4.03513956505568e-10,4.963926143513173e-41
3665,1.466271781047344e-32,4.077078380771041e-10,4.976002716652495e-41
3666,1.4372376544897455e-32,4.1464108007834246e-10,4.988041458247469e-41
3667,1.408778442157347e-32,4.155264879791567e-10,4.999867014798604e-41
3668,1.3808827599857944e-32,4.1863728061642683e-10,5.011545187323842e-41
3669,1.3535394493302517e-32,4.313373651904375e-10,5.023339378897588e-41
3670,1.3267375725018554e-32,4.3199609264692844e-10,5.034917684963059e-41
3671,1.3004664083925488e-32,4.4013594529746296e-10,5.046480568612373e-41
3672,1.2747154481863824e-32,4.4854100505823136e-10,5.058030930184461e-41
3673,1.2494743911559232e-32,4.5745612734476054e-10,5.069577606383704e-41
3674,1.2247331405417891e-32,4.664499292873578e-10,5.081118160983148e-41
3675,1.2004817995138824e-32,4.743201988732619e-10,5.092621061882448e-41
3676,1.1767106672124183e-32,5.058983642870663e-10,5.10464683883101e-41
3677,1.1534102348675076e-32,5.060327839026167e-10,5.11643762147664e-41
3678,1.1305711819955684e-32,5.153663616954203e-10,5.12820810105982e-41
3679,1.1081843726709108e-32,5.255155083269182e-10,5.139972716541885e-41
3680,1.0862408518713099e-32,5.433034698290909e-10,5.151894707532575e-41
3681,1.0647318418958468e-32,5.6734845875115e-10,5.164097811191417e-41
3682,1.0436487388537711e-32,5.690734380123998e-10,5.176095645123541e-41
3683,1.0229831092227389e-32,5.732970762859088e-10,5.187943190170619e-41
3684,1.002726686475338e-32,5.830193078842207e-10,5.199753075741019e-41
3685,9.828713677724089e-33,5.90767557150166e-10,5.211482953867587e-41
3686,9.63409210721715e-33,6.200669955671417e-10,5.223550795117266e-41
3687,9.443324302009371e-33,6.373930799374194e-10,5.235710203008695e-41
3688,9.256333952434931e-33,6.459978925959155e-10,5.247789740184781e-41
3689,9.073046259861031e-33,6.751382911457156e-10,5.26016419414002e-41
3690,8.893387906766636e-33,6.84997831080666e-10,5.272470752360539e-41
3691,8.717287027415033e-33,6.874578652706946e-10,5.284576945819673e-41
3692,8.544673179106316e-33,6.959825164502745e-10,5.29659056787168e-41
3693,8.37547731399986e-33,7.107206917578516e-10,5.308615668100783e-41
3694,8.209631751493522e-33,7.167477159418215e-10,5.320502610913333e-41
3695,8.047070151150882e-33,7.172707204443456e-10,5.332162678532768e-41
3696,7.887727486164517e-33,7.263291685056239e-10,5.34373620106947e-41
3697,7.731540017343717e-33,7.680549764313901e-10,5.355732257337873e-41
3698,7.57844526761843e-33,7.722511896573315e-10,5.367555017598438e-41
3699,7.428381997047367e-33,7.758992164573694e-10,5.37919841500395e-41
3700,7.281290178321643e-33,7.78163670153773e-10,5.39064456595487e-41
3701,7.137110972752411e-33,7.857321754376637e-10,5.401973190039349e-41
3702,6.995786706734928e-33,7.861725561370966e-10,5.413083715985266e-41
3703,6.857260848678638e-33,7.955453489545181e-10,5.424104076193927e-41
3704,6.721477986393183e-33,7.972957046768422e-10,5.434929985480819e-41
3705,6.588383804923186e-33,8.06559160093678e-10,5.445664818602799e-41
3706,6.457925064821352e-33,8.255783219910199e-10,5.456435209377032e-41
3707,6.330049580852357e-33,8.283736023385122e-10,5.46702807690765e-41
3708,6.204706201117487e-33,8.310362779200082e-10,5.477444566483328e-41
3709,6.0818447865934965e-33,8.319102494369596e-10,5.487665533483612e-41
3710,5.9614161910765756e-33,8.56481151484623e-10,5.497980015699613e-41
3711,5.843372241522693e-33,9.05622226123525e-10,5.508670338137153e-41
3712,5.727665718778087e-33,9.074750963427689e-10,5.519170416924667e-41
3713,5.6142503386908065e-33,9.087374844371631e-10,5.529476897644368e-41
3714,5.5030807335967524e-33,9.299980318645352e-10,5.53981564903843e-41
3715,5.3941124341715236e-33,9.353057770467764e-10,5.550007517035168e-41
3716,5.287301851642421e-33,9.362318121718878e-10,5.560007463559204e-41
3717,5.1826062603521986e-33,9.445531272639135e-10,5.569896518375596e-41
3718,5.07998378066853e-33,9.59442708653494e-10,5.57974255736324e-41
3719,4.9793933622311476e-33,9.611438584624235e-10,5.589410743653366e-41
3720,4.880794767531385e-33,9.619881456363108e-10,5.598895811581123e-41
3721,4.784148555816836e-33,9.62470321331135e-10,5.608197722625558e-41
3722,4.6894160673141104e-33,9.742489820302795e-10,5.617427025674455e-41
3723,4.5965594077646915e-33,1.0483300893472228e-09,5.627161468694648e-41
3724,4.505541433266589e-33,1.0498905989914755e-09,5.636717360271129e-41
3725,4.416325735416545e-33,1.1024404600111483e-09,5.646552859768931e-41
3726,4.328876626745795e-33,1.1052571030108478e-09,5.656218234619962e-41
3727,4.243159126444807e-33,1.1071005660892637e-09,5.66570802393066e-41
3728,4.159138946370667e-33,1.1119224494175368e-09,5.675050416373515e-41
3729,4.076782477331e-33,1.1416594865506177e-09,5.684452720789309e-41
3730,3.996056775640089e-33,1.1433347200531957e-09,5.693682370543697e-41
3731,3.916929549940846e-33,1.1518131925698935e-09,5.702796348788881e-41
3732,3.839369148288059e-33,1.1979830930406507e-09,5.71208795377583e-41
3733,3.763344545486857e-33,1.2432639547626563e-09,5.721539818609618e-41
